id,cuenta_id,monto,fecha,esFraudulenta,metodoPago
455,424,2257.84,2023-10-24 16:06:48,False,Transferencia
456,738,9413.26,2023-10-03 11:03:24,True,Transferencia
457,914,8205.18,2023-05-21 13:06:51,False,Transferencia
458,1399,6249.85,2023-06-28 23:40:34,True,Efectivo
459,870,2481.75,2023-07-30 22:31:57,False,Efectivo
460,62,9983.23,2023-12-13 08:38:34,False,Efectivo
461,1487,9471.88,2023-05-23 13:34:49,False,Transferencia
462,767,4714.75,2024-03-08 10:50:35,True,Tarjeta
463,699,4061.03,2024-03-05 12:23:11,False,Efectivo
464,793,2464.8,2023-07-12 18:46:44,True,Efectivo
465,515,190.91,2023-10-26 16:05:03,True,Efectivo
466,591,1232.45,2023-10-13 07:16:33,True,Efectivo
467,1119,3605.77,2023-11-17 13:08:21,False,Efectivo
468,1091,6060.67,2023-04-11 07:32:26,True,Efectivo
469,1072,8443.96,2024-02-17 13:25:54,True,Tarjeta
470,1244,9583.51,2023-08-12 06:32:51,False,Transferencia
471,366,224.82,2023-05-18 01:12:10,False,Tarjeta
472,520,3361.55,2023-07-23 04:00:01,True,Tarjeta
473,298,6687.72,2023-06-26 11:40:37,True,Tarjeta
474,1296,7283.7,2023-04-08 17:22:55,False,Transferencia
475,188,1456.39,2023-08-07 01:04:02,False,Transferencia
476,480,2586.51,2023-04-11 08:03:41,False,Transferencia
477,174,5083.71,2023-07-31 18:12:14,True,Efectivo
478,354,5683.91,2023-03-26 00:07:16,False,Efectivo
479,657,1616.68,2023-04-27 21:35:19,True,Tarjeta
480,1066,9697.52,2024-01-15 23:09:15,True,Efectivo
481,24,3434.88,2023-06-28 21:07:12,False,Transferencia
482,1249,7974.4,2023-10-25 21:19:35,True,Transferencia
483,1123,4703.1,2023-07-25 22:11:48,True,Transferencia
484,220,5539.38,2023-10-01 19:34:56,False,Efectivo
485,1377,3105.13,2023-06-25 04:49:41,True,Efectivo
486,386,683.57,2024-01-09 00:19:03,True,Efectivo
487,1321,5057.33,2024-02-01 18:49:00,True,Efectivo
488,1234,1908.06,2023-09-24 01:26:06,False,Efectivo
489,102,7287.98,2024-02-02 12:49:22,False,Efectivo
490,1321,3388.57,2023-08-29 03:43:51,True,Transferencia
491,975,3283.6,2023-08-15 18:15:52,True,Efectivo
492,593,4418.11,2024-02-18 00:15:22,True,Tarjeta
493,219,1547.16,2023-12-16 01:15:17,True,Tarjeta
494,1087,5823.27,2023-07-07 00:23:25,True,Transferencia
495,518,4437.19,2023-05-11 00:20:00,False,Transferencia
496,568,397.1,2024-02-24 01:07:44,True,Transferencia
497,1109,2849.18,2024-01-21 19:25:28,False,Efectivo
498,797,2832.76,2024-02-12 09:21:34,True,Transferencia
499,1476,2754.83,2023-05-10 07:06:57,True,Transferencia
500,345,6930.34,2023-09-23 15:21:18,False,Efectivo
501,1311,7607.32,2024-02-08 07:54:37,False,Tarjeta
502,809,9876.93,2023-07-26 07:15:15,True,Efectivo
503,1335,7508.03,2024-03-15 05:21:37,False,Tarjeta
504,620,5035.19,2023-08-16 08:20:40,False,Transferencia
505,992,529.82,2023-11-03 21:17:57,True,Tarjeta
506,663,547.45,2023-04-15 16:07:17,True,Transferencia
507,405,6403.75,2023-10-18 19:53:20,False,Efectivo
508,779,3459.48,2023-11-05 20:05:12,False,Transferencia
509,132,2811.94,2023-12-25 22:09:46,True,Transferencia
510,144,1921.2,2024-01-11 23:49:48,True,Tarjeta
511,1038,9314.15,2024-02-12 09:13:45,False,Tarjeta
512,939,9319.85,2023-04-15 14:13:01,False,Transferencia
513,882,3195.91,2023-11-13 22:31:20,False,Transferencia
514,995,2426.71,2023-05-31 18:19:28,True,Efectivo
515,1466,3964.2,2024-02-06 22:47:18,False,Tarjeta
516,1016,2532.55,2023-11-08 22:08:42,True,Efectivo
517,686,626.86,2023-11-22 23:27:52,True,Tarjeta
518,31,6599.34,2023-08-03 13:09:07,False,Tarjeta
519,796,384.03,2023-07-29 13:12:47,False,Tarjeta
520,1462,2107.7,2024-03-01 13:07:30,True,Efectivo
521,238,8492.1,2024-01-01 12:05:52,True,Efectivo
522,1124,9379.35,2023-05-24 11:20:22,True,Efectivo
523,0,5479.13,2023-12-04 23:20:22,True,Tarjeta
524,1413,1236.29,2023-07-14 06:22:53,True,Tarjeta
525,798,3744.15,2023-06-17 08:15:00,False,Efectivo
526,1086,5880.26,2023-10-10 16:34:08,True,Efectivo
527,72,4238.67,2023-06-24 23:10:15,False,Efectivo
528,1347,8857.76,2023-08-17 07:29:55,True,Transferencia
529,892,5393.7,2024-01-22 16:00:42,True,Tarjeta
530,888,823.04,2023-10-22 12:46:29,False,Tarjeta
531,1424,3672.79,2023-10-07 11:07:12,True,Tarjeta
532,287,43.6,2024-02-06 18:49:20,False,Tarjeta
533,650,9681.39,2023-06-03 17:45:26,False,Tarjeta
534,1123,7891.4,2023-08-21 14:35:04,False,Transferencia
535,558,9738.29,2023-05-12 08:00:39,True,Efectivo
536,611,5220.5,2023-08-20 19:14:48,True,Transferencia
537,208,6871.49,2023-08-13 14:28:26,True,Efectivo
538,1083,6364.17,2023-12-01 21:49:35,True,Transferencia
539,793,8848.9,2023-06-12 22:02:20,True,Transferencia
540,54,2282.3,2023-03-29 11:06:12,True,Efectivo
541,598,1636.22,2023-10-17 19:33:14,True,Efectivo
542,1137,5998.8,2023-12-13 13:39:47,False,Transferencia
543,1412,1648.49,2023-09-25 01:41:07,True,Transferencia
544,182,7708.54,2023-06-23 13:51:25,False,Efectivo
545,629,2200.89,2023-11-13 14:39:47,False,Transferencia
546,844,6520.15,2023-08-12 16:26:39,True,Transferencia
547,20,2194.89,2023-10-07 09:37:06,True,Transferencia
548,1153,1360.48,2023-09-21 18:45:04,False,Efectivo
549,617,268.1,2023-10-16 04:11:18,True,Tarjeta
550,1498,5230.08,2023-12-23 04:12:44,True,Efectivo
551,1369,1033.74,2023-05-20 22:20:06,True,Tarjeta
552,500,2605.69,2023-06-05 00:31:42,True,Transferencia
553,229,6843.62,2023-12-12 05:21:49,True,Transferencia
554,1408,5645.01,2023-06-05 13:26:22,True,Tarjeta
555,916,1462.28,2023-10-19 09:50:41,True,Transferencia
556,591,5320.84,2023-06-23 08:44:08,True,Efectivo
557,251,3339.9,2024-01-21 04:35:14,False,Efectivo
558,1175,752.42,2023-04-22 20:37:15,False,Transferencia
559,1243,4767.01,2023-07-08 08:28:00,True,Tarjeta
560,683,3791.87,2023-03-30 21:48:10,False,Transferencia
561,634,710.19,2023-12-29 23:30:00,True,Transferencia
562,909,8102.85,2023-11-02 12:39:05,False,Transferencia
563,1468,8910.18,2023-03-27 05:11:32,False,Efectivo
564,1150,6359.76,2023-04-28 04:15:54,False,Efectivo
565,879,6124.67,2023-06-18 00:09:57,False,Efectivo
566,242,7229.33,2023-10-30 01:27:40,False,Transferencia
567,21,2990.47,2023-04-15 16:33:26,True,Transferencia
568,56,5528.92,2023-04-18 10:11:30,True,Tarjeta
569,825,8188.33,2023-05-04 10:31:15,True,Transferencia
570,1152,3465.11,2023-06-10 21:02:43,True,Transferencia
571,1346,1081.96,2023-09-18 11:20:01,False,Efectivo
572,775,9346.33,2023-11-21 02:31:28,False,Efectivo
573,345,6955.17,2023-12-06 08:29:37,True,Transferencia
574,1099,592.74,2024-01-28 01:09:39,False,Efectivo
575,1121,7522.8,2023-09-18 16:05:06,False,Efectivo
576,578,2088.09,2024-01-15 23:57:45,True,Transferencia
577,1326,9696.71,2023-07-11 20:56:33,False,Transferencia
578,864,8431.31,2023-07-14 09:32:47,False,Tarjeta
579,163,9946.08,2024-01-31 18:43:56,False,Tarjeta
580,1088,9874.79,2023-05-24 11:51:53,False,Efectivo
581,1340,4944.66,2023-05-11 05:56:30,False,Tarjeta
582,1239,1020.81,2023-05-21 02:42:48,True,Efectivo
583,925,4403.34,2023-12-18 07:10:30,True,Efectivo
584,1273,3807.56,2023-08-12 18:55:36,False,Efectivo
585,1458,1189.79,2023-07-20 12:39:08,False,Transferencia
586,293,7048.82,2023-08-07 23:02:49,False,Transferencia
587,709,1635.11,2023-12-29 08:38:34,True,Transferencia
588,487,71.12,2023-12-15 11:05:17,False,Transferencia
589,348,4837.97,2024-01-10 17:47:11,False,Efectivo
590,628,1053.39,2023-04-07 00:19:35,False,Transferencia
591,377,3935.86,2023-08-20 23:41:51,True,Transferencia
592,1376,7896.92,2023-07-22 06:59:05,False,Transferencia
593,503,6651.51,2023-07-08 06:11:59,False,Tarjeta
594,586,2367.82,2023-04-28 20:15:16,True,Tarjeta
595,199,6672.65,2023-07-19 18:47:52,True,Tarjeta
596,220,375.4,2024-01-19 08:33:08,False,Transferencia
597,1169,1321.22,2023-09-09 17:55:52,True,Efectivo
598,157,9072.91,2023-09-27 15:19:02,True,Efectivo
599,1107,3452.0,2024-01-04 10:44:41,True,Tarjeta
600,1242,7872.36,2023-12-24 20:58:40,False,Transferencia
601,772,3056.96,2023-07-16 01:32:34,True,Tarjeta
602,308,7095.71,2024-02-25 03:43:49,False,Efectivo
603,998,5724.56,2023-09-02 21:32:57,True,Transferencia
604,711,5526.3,2023-08-23 17:24:02,True,Tarjeta
605,1035,109.77,2024-02-23 09:56:12,False,Tarjeta
606,1397,9617.74,2023-09-30 02:33:39,True,Efectivo
607,455,173.94,2024-01-26 23:08:39,False,Tarjeta
608,1376,3859.98,2023-08-13 17:09:46,False,Efectivo
609,181,7115.11,2024-01-30 17:55:31,False,Tarjeta
610,177,4433.94,2023-03-18 18:48:09,False,Efectivo
611,951,2481.62,2023-11-07 11:54:16,True,Transferencia
612,761,9253.34,2023-07-04 01:24:18,True,Efectivo
613,591,6873.9,2024-02-10 15:57:54,True,Tarjeta
614,1323,672.91,2023-11-20 21:58:21,False,Efectivo
615,1483,5737.07,2024-03-16 03:58:38,False,Transferencia
616,62,4176.28,2023-12-07 15:59:12,False,Tarjeta
617,1044,3822.76,2023-10-20 06:04:09,False,Efectivo
618,843,3665.55,2023-03-26 20:42:12,True,Transferencia
619,795,322.35,2023-08-14 19:29:04,False,Tarjeta
620,1075,4871.68,2023-11-21 11:27:03,True,Efectivo
621,145,4998.49,2023-05-18 00:21:09,False,Tarjeta
622,818,4205.38,2023-04-11 21:29:17,False,Tarjeta
623,988,821.96,2023-11-26 17:54:25,True,Tarjeta
624,520,1801.59,2024-01-15 01:49:36,True,Tarjeta
625,61,9459.78,2024-03-16 16:47:54,True,Tarjeta
626,1383,7955.71,2023-12-12 23:46:41,False,Transferencia
627,356,4806.28,2023-11-04 07:30:45,True,Tarjeta
628,1292,376.24,2023-05-22 04:07:27,True,Tarjeta
629,338,8697.58,2023-10-02 20:58:38,False,Efectivo
630,1115,7847.67,2023-06-30 17:05:24,True,Tarjeta
631,1414,8845.13,2023-09-04 08:59:38,False,Transferencia
632,1328,8299.1,2023-05-11 06:26:11,True,Transferencia
633,1257,8815.21,2023-07-21 03:24:02,False,Tarjeta
634,71,1882.57,2023-07-28 20:24:56,False,Transferencia
635,509,5010.26,2024-02-05 01:34:28,True,Tarjeta
636,568,6648.55,2023-10-13 16:47:41,False,Tarjeta
637,613,7625.71,2023-04-13 05:02:29,True,Efectivo
638,118,530.35,2023-06-11 21:48:39,False,Transferencia
639,735,4115.87,2023-09-26 09:54:53,False,Efectivo
640,1189,6617.19,2023-05-03 19:07:56,True,Efectivo
641,56,5041.13,2023-07-10 12:42:48,False,Efectivo
642,40,7234.55,2023-07-16 00:57:10,True,Efectivo
643,548,4996.91,2023-06-10 21:28:37,True,Tarjeta
644,448,8988.89,2023-05-06 19:45:38,True,Tarjeta
645,1053,1983.7,2023-06-04 02:31:49,True,Efectivo
646,1201,7974.57,2023-04-24 05:52:05,True,Tarjeta
647,1431,4968.4,2023-06-23 07:43:56,True,Efectivo
648,262,8884.77,2023-07-20 15:46:07,False,Efectivo
649,1451,7647.69,2023-11-14 00:58:27,True,Tarjeta
650,1102,3128.84,2023-08-23 18:37:36,False,Transferencia
651,23,3311.86,2023-10-21 01:47:08,True,Efectivo
652,113,8021.61,2023-07-29 21:31:25,True,Transferencia
653,310,6784.21,2023-11-02 17:20:21,False,Tarjeta
654,774,5627.64,2023-04-11 20:47:54,False,Transferencia
655,1055,9788.5,2023-05-19 09:48:29,False,Tarjeta
656,299,6349.66,2023-05-01 19:13:02,True,Tarjeta
657,1348,5262.43,2023-10-13 11:34:32,True,Tarjeta
658,744,1010.18,2023-11-18 17:36:20,False,Efectivo
659,311,7149.78,2023-10-09 20:17:52,True,Efectivo
660,214,5382.35,2023-08-01 14:44:09,False,Tarjeta
661,1353,6266.09,2023-04-27 04:42:50,False,Transferencia
662,1121,1343.42,2023-10-02 03:21:57,False,Tarjeta
663,730,2710.03,2023-06-16 10:18:01,False,Transferencia
664,417,5839.74,2023-06-22 11:54:15,False,Efectivo
665,388,8364.13,2024-01-06 16:08:19,True,Efectivo
666,1040,1978.91,2024-02-05 21:52:22,True,Efectivo
667,669,5132.51,2023-05-07 01:25:55,True,Tarjeta
668,1037,3153.09,2023-10-20 15:01:46,True,Tarjeta
669,658,6119.97,2023-07-08 07:22:54,True,Tarjeta
670,255,9650.85,2024-02-22 22:00:33,True,Transferencia
671,314,1632.59,2023-09-14 11:59:53,False,Transferencia
672,208,9679.41,2023-08-22 14:57:44,True,Efectivo
673,783,2843.65,2023-07-24 07:15:24,False,Efectivo
674,218,3142.91,2023-09-01 23:10:54,False,Efectivo
675,461,8232.47,2023-10-30 07:42:33,False,Tarjeta
676,1028,9407.03,2023-06-19 21:52:46,False,Tarjeta
677,1356,2118.35,2023-11-28 10:24:47,False,Transferencia
678,974,5001.98,2023-06-18 10:11:32,False,Tarjeta
679,1336,8688.36,2023-07-18 19:48:03,False,Efectivo
680,515,3480.05,2023-11-21 10:08:47,True,Transferencia
681,385,7521.69,2024-01-11 06:04:04,False,Efectivo
682,661,249.54,2023-08-26 11:48:01,True,Transferencia
683,1451,2812.97,2023-07-20 14:56:11,False,Tarjeta
684,986,8306.81,2023-04-14 22:29:55,False,Tarjeta
685,231,6397.27,2024-02-14 09:40:40,True,Tarjeta
686,472,5747.36,2023-04-25 20:26:22,False,Tarjeta
687,948,6278.54,2023-05-03 08:23:17,False,Transferencia
688,1493,2608.43,2023-06-06 21:16:37,True,Tarjeta
689,861,8580.52,2023-07-21 21:26:49,True,Transferencia
690,1219,1076.79,2023-10-13 03:53:37,False,Efectivo
691,815,7062.2,2023-09-03 17:33:41,True,Efectivo
692,1125,2365.18,2023-07-26 19:28:49,False,Transferencia
693,1317,2186.28,2023-04-23 03:52:55,True,Tarjeta
694,347,7171.98,2023-11-23 09:44:12,False,Tarjeta
695,1153,1341.03,2023-12-31 09:23:02,False,Transferencia
696,727,1697.84,2023-04-22 08:15:30,True,Tarjeta
697,1124,6979.62,2024-02-22 08:28:00,True,Efectivo
698,254,9914.74,2023-07-24 07:01:59,False,Transferencia
699,699,2678.55,2023-09-26 01:27:58,True,Transferencia
700,91,4678.94,2023-12-27 14:34:40,True,Tarjeta
701,901,9305.48,2023-11-24 04:53:39,False,Efectivo
702,1179,1506.06,2023-04-04 13:10:38,True,Transferencia
703,1303,7125.66,2023-06-03 09:47:15,True,Tarjeta
704,779,9938.66,2024-02-06 04:19:35,False,Efectivo
705,607,427.74,2023-06-13 15:50:44,True,Efectivo
706,1492,6157.27,2023-10-11 14:02:31,True,Transferencia
707,1142,1505.8,2023-06-16 14:15:40,False,Tarjeta
708,599,5461.88,2024-01-15 19:43:11,False,Tarjeta
709,75,261.57,2024-02-21 04:00:25,True,Efectivo
710,673,2799.29,2024-02-19 06:02:07,False,Transferencia
711,1237,5179.66,2023-10-02 12:52:57,True,Tarjeta
712,324,1446.36,2023-11-03 10:19:59,False,Tarjeta
713,742,5554.82,2023-05-13 19:38:35,True,Tarjeta
714,1099,7484.51,2023-04-19 09:02:11,False,Transferencia
715,353,8945.15,2023-08-11 20:03:33,False,Efectivo
716,925,461.4,2023-07-31 13:20:27,False,Efectivo
717,1041,6422.07,2023-11-23 02:52:05,False,Efectivo
718,753,9530.42,2023-10-06 07:16:30,False,Efectivo
719,298,3355.76,2023-05-21 19:11:34,False,Efectivo
720,994,4099.0,2023-06-16 06:59:54,False,Tarjeta
721,589,9683.59,2023-11-01 15:59:01,True,Transferencia
722,447,4907.35,2023-10-16 05:41:41,False,Tarjeta
723,629,5174.52,2024-02-19 23:07:50,True,Tarjeta
724,698,4168.82,2023-04-19 15:22:41,False,Tarjeta
725,194,6315.45,2023-06-17 21:25:50,False,Tarjeta
726,745,2506.79,2023-03-18 17:31:20,False,Transferencia
727,974,7579.88,2023-08-06 21:29:26,False,Transferencia
728,590,4087.45,2023-08-14 05:39:28,False,Transferencia
729,1218,7749.34,2023-12-25 02:39:00,True,Tarjeta
730,646,9549.49,2023-12-29 00:40:42,False,Tarjeta
731,209,5117.81,2023-07-12 23:56:54,False,Transferencia
732,585,9705.76,2023-10-03 18:14:29,False,Tarjeta
733,633,1436.73,2024-02-07 13:59:23,True,Efectivo
734,242,2855.71,2023-03-27 18:15:54,True,Tarjeta
735,547,3477.02,2023-05-30 01:22:37,False,Efectivo
736,1130,8541.71,2023-10-08 02:27:13,False,Efectivo
737,739,6813.13,2023-04-15 15:54:46,True,Efectivo
738,1171,3277.65,2023-05-05 19:06:37,False,Tarjeta
739,1455,7340.93,2023-11-05 13:33:31,False,Efectivo
740,42,8025.33,2023-11-11 19:07:45,True,Tarjeta
741,1490,1062.4,2023-10-12 20:52:39,True,Efectivo
742,376,1191.77,2023-05-13 15:40:37,True,Tarjeta
743,679,5100.18,2024-03-03 01:59:03,False,Efectivo
744,211,2470.4,2023-08-12 16:37:52,True,Tarjeta
745,281,7585.79,2024-03-05 18:52:39,True,Tarjeta
746,1317,1039.47,2023-03-23 10:50:23,True,Tarjeta
747,1014,8365.28,2023-03-31 07:22:30,True,Transferencia
748,1401,8548.09,2023-06-29 04:03:30,True,Tarjeta
749,1335,7158.95,2023-11-07 01:15:16,False,Tarjeta
750,833,290.75,2023-07-15 15:36:50,False,Transferencia
751,838,4454.15,2023-09-24 08:47:35,False,Tarjeta
752,957,575.69,2023-12-10 16:41:17,True,Transferencia
753,199,5290.7,2023-04-23 05:04:41,True,Tarjeta
754,140,4273.82,2023-10-01 08:45:00,True,Efectivo
755,42,2170.51,2023-07-02 04:13:29,False,Transferencia
756,1443,4956.93,2023-11-08 15:52:32,False,Efectivo
757,1160,2579.66,2023-08-03 01:23:10,False,Tarjeta
758,651,8793.15,2024-03-05 15:25:27,True,Transferencia
759,571,6670.64,2023-08-28 17:59:44,False,Tarjeta
760,1024,6176.83,2023-12-10 12:06:17,False,Tarjeta
761,920,6945.03,2024-02-26 03:01:08,True,Efectivo
762,1206,8319.6,2023-06-28 02:31:44,True,Transferencia
763,624,8546.35,2023-07-13 18:20:01,True,Transferencia
764,1475,8494.05,2023-10-12 02:37:35,True,Tarjeta
765,834,3080.51,2024-03-04 07:40:08,False,Tarjeta
766,38,7650.61,2023-11-28 04:06:13,False,Transferencia
767,428,8981.3,2023-09-20 20:13:35,True,Transferencia
768,552,5813.0,2024-01-23 21:52:27,False,Efectivo
769,746,1184.98,2023-09-17 23:56:48,True,Transferencia
770,910,6165.96,2023-05-15 16:22:20,False,Tarjeta
771,601,7332.74,2023-11-27 11:56:00,False,Tarjeta
772,1371,5770.61,2023-05-27 10:17:31,True,Transferencia
773,1204,1991.6,2023-12-05 11:14:52,True,Tarjeta
774,915,4187.54,2023-07-09 12:36:50,True,Efectivo
775,1195,5217.64,2023-05-02 02:07:12,True,Transferencia
776,1282,1367.31,2023-10-27 10:14:22,True,Efectivo
777,497,9953.08,2023-05-19 21:01:38,False,Transferencia
778,434,7.43,2024-02-17 13:42:09,True,Transferencia
779,66,6213.72,2023-11-08 21:35:15,True,Tarjeta
780,1465,530.52,2023-09-27 13:25:05,False,Transferencia
781,274,1577.25,2023-10-27 06:49:40,False,Tarjeta
782,278,7190.54,2023-04-14 11:48:34,True,Efectivo
783,509,9855.43,2024-01-23 21:08:43,False,Efectivo
784,561,4931.37,2023-06-19 18:12:29,False,Tarjeta
785,1260,4205.86,2023-04-22 11:22:25,False,Efectivo
786,387,8271.11,2023-04-27 22:00:57,True,Efectivo
787,508,7590.65,2023-11-01 01:44:00,False,Efectivo
788,431,3949.71,2023-12-18 23:14:58,True,Tarjeta
789,812,345.9,2023-05-19 10:49:37,True,Transferencia
790,1001,7385.19,2023-11-12 18:19:24,False,Efectivo
791,861,4764.5,2023-08-29 09:04:37,False,Transferencia
792,1129,4516.13,2023-08-27 07:07:44,False,Efectivo
793,1163,5178.26,2024-03-04 14:05:36,True,Tarjeta
794,126,4566.92,2023-09-21 22:03:09,True,Efectivo
795,562,9234.64,2023-08-09 08:41:24,False,Efectivo
796,587,6573.99,2023-04-02 09:08:17,True,Efectivo
797,663,1718.04,2023-08-21 14:44:04,True,Transferencia
798,981,7674.42,2023-10-27 23:55:37,True,Tarjeta
799,565,502.65,2023-12-17 06:06:43,False,Efectivo
800,436,7278.3,2023-05-09 01:31:14,False,Tarjeta
801,1130,771.92,2023-03-21 19:28:16,False,Transferencia
802,141,1277.18,2023-11-14 05:15:19,True,Tarjeta
803,114,5446.56,2023-12-24 16:13:06,False,Efectivo
804,392,6305.17,2023-06-15 19:02:31,True,Efectivo
805,1164,8510.11,2024-01-29 15:59:41,False,Transferencia
806,1178,7160.01,2023-03-31 01:35:43,True,Transferencia
807,1259,5953.72,2024-01-12 05:38:01,False,Transferencia
808,1437,4511.22,2023-08-15 18:32:10,False,Tarjeta
809,1200,3126.73,2023-12-14 13:48:01,False,Efectivo
810,316,5824.76,2024-02-16 07:26:00,False,Transferencia
811,1476,2076.13,2023-08-12 18:25:11,False,Tarjeta
812,1247,781.05,2023-05-03 17:50:07,False,Transferencia
813,1310,8790.22,2023-05-01 03:20:15,False,Transferencia
814,600,4242.28,2024-02-02 15:11:21,False,Transferencia
815,57,7436.65,2023-12-13 14:08:48,False,Tarjeta
816,719,5989.53,2023-11-07 07:35:50,False,Transferencia
817,26,430.77,2023-10-27 03:34:51,True,Transferencia
818,797,7529.91,2023-11-16 08:06:57,False,Efectivo
819,526,6579.95,2023-12-05 18:07:00,False,Efectivo
820,1334,5003.78,2023-08-16 14:05:29,False,Transferencia
821,606,4461.15,2023-08-24 12:19:16,True,Tarjeta
822,634,8615.61,2023-11-21 18:15:55,True,Transferencia
823,309,1464.02,2023-10-16 07:03:02,True,Tarjeta
824,1486,663.13,2023-10-03 18:50:26,False,Tarjeta
825,47,3796.26,2023-04-05 15:59:43,True,Tarjeta
826,736,5337.0,2023-08-05 02:08:12,False,Efectivo
827,565,9469.93,2023-04-04 14:29:30,False,Tarjeta
828,1174,8083.41,2023-03-20 22:59:25,False,Tarjeta
829,1004,588.55,2023-12-21 23:34:28,True,Efectivo
830,128,8505.75,2023-03-18 01:09:00,True,Tarjeta
831,1299,4180.54,2023-08-09 18:00:20,True,Efectivo
832,1498,1397.35,2023-05-30 08:42:26,False,Efectivo
833,406,5425.62,2023-11-08 02:42:20,True,Tarjeta
834,423,6411.96,2023-08-26 10:10:28,True,Efectivo
835,467,6111.6,2023-12-08 14:26:37,False,Transferencia
836,28,251.99,2023-04-22 17:51:41,True,Transferencia
837,859,9950.83,2023-05-18 13:36:02,True,Efectivo
838,820,3822.71,2024-02-26 20:02:00,True,Transferencia
839,330,6104.63,2023-06-08 17:51:20,True,Efectivo
840,390,3243.68,2023-12-06 03:12:31,True,Transferencia
841,637,1225.17,2023-07-23 11:39:35,False,Tarjeta
842,1174,5408.42,2023-04-15 08:53:23,True,Tarjeta
843,877,3535.04,2023-09-07 01:23:05,False,Tarjeta
844,1450,7126.36,2023-11-22 22:40:36,False,Tarjeta
845,1124,7749.59,2023-05-05 05:29:16,False,Tarjeta
846,946,5005.73,2023-12-11 01:48:44,False,Tarjeta
847,549,5137.07,2024-01-20 02:48:01,False,Tarjeta
848,1182,8111.58,2023-06-13 12:50:54,True,Efectivo
849,529,5547.37,2023-06-17 15:15:15,True,Tarjeta
850,550,1411.24,2024-02-21 15:03:21,True,Tarjeta
851,695,9329.96,2023-04-26 12:18:40,True,Tarjeta
852,1091,5440.95,2023-07-27 12:10:36,False,Transferencia
853,660,3243.88,2023-12-27 03:26:46,False,Tarjeta
854,779,4293.41,2023-06-27 05:12:46,True,Tarjeta
855,1342,2132.81,2023-08-21 20:26:59,True,Efectivo
856,706,2372.17,2023-12-10 00:20:10,False,Tarjeta
857,175,2258.21,2024-02-08 05:51:46,False,Transferencia
858,691,2150.29,2023-04-18 05:48:03,False,Efectivo
859,374,4489.0,2023-09-12 10:37:35,True,Efectivo
860,737,7394.56,2023-12-26 22:56:29,True,Efectivo
861,1349,4340.12,2023-09-04 09:23:14,False,Efectivo
862,816,167.14,2024-01-31 01:39:02,False,Efectivo
863,1257,266.64,2023-08-24 18:19:46,False,Transferencia
864,410,5689.71,2023-10-22 13:27:27,False,Transferencia
865,302,8595.07,2023-09-18 04:31:43,True,Tarjeta
866,968,3008.41,2024-03-09 12:46:24,True,Efectivo
867,806,6743.87,2023-08-13 21:50:37,True,Efectivo
868,228,4754.54,2024-02-09 06:15:13,False,Transferencia
869,1352,1904.43,2023-07-18 06:00:48,False,Efectivo
870,187,2011.59,2023-03-24 00:09:42,True,Tarjeta
871,712,8572.89,2023-10-31 20:02:15,True,Transferencia
872,89,4303.19,2023-07-13 11:29:16,False,Efectivo
873,748,3394.42,2023-10-05 16:13:52,False,Tarjeta
874,902,3117.92,2023-06-12 05:56:15,True,Tarjeta
875,256,4211.96,2023-11-13 19:57:32,False,Tarjeta
876,882,6231.76,2023-12-21 22:45:04,False,Transferencia
877,768,7028.83,2023-07-21 23:47:23,True,Tarjeta
878,1283,1850.17,2024-02-01 22:51:11,True,Efectivo
879,319,4981.46,2023-04-18 01:36:46,True,Transferencia
880,760,5586.7,2023-05-04 17:48:04,False,Tarjeta
881,1463,1912.9,2023-08-26 12:56:34,False,Tarjeta
882,851,5776.28,2023-07-13 13:16:48,False,Tarjeta
883,551,1738.82,2024-01-17 01:30:33,True,Transferencia
884,1337,6166.26,2023-10-08 07:29:47,True,Tarjeta
885,1026,6460.37,2023-12-29 05:06:48,True,Transferencia
886,685,1329.08,2023-06-26 09:54:28,True,Efectivo
887,1150,7162.89,2024-01-25 01:48:47,False,Efectivo
888,571,7848.36,2023-04-27 00:00:29,False,Transferencia
889,891,2112.59,2023-07-31 04:05:14,False,Tarjeta
890,267,2024.88,2023-05-26 11:45:15,False,Efectivo
891,874,3530.68,2024-02-09 20:06:35,True,Tarjeta
892,1026,9589.12,2023-07-17 21:27:03,True,Transferencia
893,1052,9291.82,2024-03-10 16:31:30,False,Transferencia
894,922,2580.01,2023-09-07 20:51:10,False,Tarjeta
895,367,3684.8,2023-06-03 11:45:06,True,Tarjeta
896,885,3300.07,2023-06-10 05:33:45,True,Efectivo
897,63,1523.1,2024-01-17 09:42:41,True,Transferencia
898,570,899.1,2024-02-29 21:31:31,False,Tarjeta
899,1147,9148.21,2023-10-27 22:35:17,True,Transferencia
900,541,403.86,2023-10-04 02:59:01,False,Tarjeta
901,78,8620.25,2023-12-29 04:09:37,False,Efectivo
902,134,1592.92,2023-06-05 18:45:12,True,Tarjeta
903,1030,427.8,2023-05-29 11:28:58,True,Efectivo
904,758,6274.0,2023-11-12 13:58:32,True,Transferencia
905,1320,5105.46,2023-06-05 14:02:52,False,Efectivo
906,779,5617.9,2023-04-19 10:44:28,True,Tarjeta
907,814,860.51,2023-05-21 18:31:05,True,Efectivo
908,263,6645.71,2023-06-24 18:22:14,False,Tarjeta
909,760,9446.19,2023-09-13 11:25:12,True,Transferencia
910,664,3908.41,2023-09-25 01:33:56,False,Efectivo
